time_elapsed,explained_variance,clip_range,value_loss,entropy,fps,total_timesteps,iterations,std,ep_reward_mean,policy_loss
392571.0,0.9615361168980598,0.1,11.443651,0.7762893,59.0,23265280.0,1420.0,0.52990043,0.4050288638346296,0.007675195
392879.0,0.9684554748237132,0.1,12.794521,0.77479935,59.0,23281664.0,1421.0,0.5292231,0.4029927105207638,0.011976864
393114.0,0.9707080349326134,0.1,14.688918,0.7751185,59.0,23298048.0,1422.0,0.52962434,0.4040512897947136,0.0044761943
393390.0,0.975256172940135,0.1,16.70305,0.7750772,59.0,23314432.0,1423.0,0.52964354,0.4020667082571229,-0.005192559
393707.0,0.9635924026370049,0.1,14.099809,0.77398354,59.0,23330816.0,1424.0,0.52918184,0.4090564412431883,0.009627668
394003.0,0.9629127122461796,0.1,13.812741,0.7723302,59.0,23347200.0,1425.0,0.5282338,0.4099126212546372,-0.0041395733
394252.0,0.9654732458293438,0.1,6.8076706,0.77562445,59.0,23363584.0,1426.0,0.5299464,0.407617324084882,-0.00379006
394506.0,0.9736219868063928,0.1,16.229397,0.77179635,59.0,23379968.0,1427.0,0.5278729,0.4068807223297382,5.4435804e-05
394804.0,0.962596956640482,0.1,27.703085,0.77189606,59.0,23396352.0,1428.0,0.5279851,0.4041341808791608,-0.0012764586
395114.0,0.961686097085476,0.1,11.594276,0.7707965,59.0,23412736.0,1429.0,0.52737665,0.4034840617794938,6.9970265e-05
395370.0,0.9598736315965652,0.1,26.442772,0.770668,59.0,23429120.0,1430.0,0.52713776,0.3934642407287819,0.0052058315
395614.0,0.9675213173031808,0.1,17.64454,0.7707437,59.0,23445504.0,1431.0,0.5270821,0.3888761079509714,0.0032814415
395896.0,0.9694900866597892,0.1,9.974513,0.77172977,59.0,23461888.0,1432.0,0.5276652,0.3925947656444377,0.0049772877
396155.0,0.9726414047181606,0.1,19.531494,0.7726108,59.0,23478272.0,1433.0,0.52816355,0.3918659999107236,0.016101034
396389.0,0.9686120636761189,0.1,18.137466,0.7719692,59.0,23494656.0,1434.0,0.527746,0.3897990287164234,0.01024506
396692.0,0.9696882758289576,0.1,10.63014,0.772093,59.0,23511040.0,1435.0,0.5278665,0.3913976920302825,0.013821371
396941.0,0.959017388522625,0.1,7.5063066,0.7737261,59.0,23527424.0,1436.0,0.52881527,0.3906470598835321,0.0021910165
397230.0,0.9760201163589954,0.1,2.497911,0.77496696,59.0,23543808.0,1437.0,0.5293366,0.3903225068682628,0.0039591305
397458.0,0.9668283462524414,0.1,22.271177,0.7765436,59.0,23560192.0,1438.0,0.53019816,0.385107978244072,0.008382994
397710.0,0.9685400910675526,0.1,3.9270282,0.77747744,59.0,23576576.0,1439.0,0.53061056,0.3834965420295917,0.0026492607
397971.0,0.9663779325783252,0.1,12.707177,0.774955,59.0,23592960.0,1440.0,0.5291321,0.3856161336254891,0.002601456
398270.0,0.9669403061270714,0.1,4.5748987,0.77412397,59.0,23609344.0,1441.0,0.5287813,0.3882492178817404,-0.0004792083
398571.0,0.9618026576936244,0.1,10.146218,0.7733835,59.0,23625728.0,1442.0,0.52842855,0.3840931464997667,0.009794215
398881.0,0.9625207744538784,0.1,19.425598,0.77082807,59.0,23642112.0,1443.0,0.5270727,0.3883450959900257,-0.0017997529
399161.0,0.9589705318212508,0.1,16.407486,0.77103585,59.0,23658496.0,1444.0,0.5273583,0.3859631889953792,-0.004475764
399422.0,0.9655777402222157,0.1,15.657854,0.76953375,59.0,23674880.0,1445.0,0.5265939,0.3836381349628446,0.007907392
399722.0,0.9711556155234576,0.1,25.869097,0.76979315,59.0,23691264.0,1446.0,0.5267432,0.3816922284841457,0.00075952895
399986.0,0.9684228114783764,0.1,25.566164,0.7704773,59.0,23707648.0,1447.0,0.5269622,0.3824446324697891,0.0026460327
400294.0,0.9573456533253192,0.1,9.696441,0.77144736,59.0,23724032.0,1448.0,0.52750695,0.390103105629027,-0.006012462
400564.0,0.9629092179238796,0.1,16.080126,0.7700699,59.0,23740416.0,1449.0,0.52689916,0.3848071850294117,0.0016103666
400869.0,0.9620975330471992,0.1,17.738743,0.7702591,59.0,23756800.0,1450.0,0.52702487,0.3894551634507275,0.00016545504
401134.0,0.9558542668819427,0.1,16.21692,0.7721494,59.0,23773184.0,1451.0,0.5279044,0.3865341306869323,0.004231021
401382.0,0.972435662522912,0.1,4.741082,0.7723239,59.0,23789568.0,1452.0,0.5280903,0.3799776422729347,-0.0029708128
401641.0,0.9680989272892476,0.1,15.781553,0.7718827,59.0,23805952.0,1453.0,0.52784103,0.3734259949822165,0.0018079043
401945.0,0.9656329490244387,0.1,30.00056,0.7701123,59.0,23822336.0,1454.0,0.52675116,0.3766231736352681,0.007968466
402237.0,0.960851900279522,0.1,26.082676,0.77050537,59.0,23838720.0,1455.0,0.52691424,0.3815387206171294,0.0026543173
402532.0,0.9609294198453426,0.1,37.4272,0.7732566,59.0,23855104.0,1456.0,0.5281989,0.3814839368588208,-0.00091341883
402810.0,0.9634021371603012,0.1,28.568077,0.77223396,59.0,23871488.0,1457.0,0.5277034,0.3815097052965917,3.509363e-05
403067.0,0.9657212719321252,0.1,19.597692,0.77281666,59.0,23887872.0,1458.0,0.5281601,0.3739580459294453,-0.0010737879
403339.0,0.9749097656458616,0.1,11.164033,0.77107763,59.0,23904256.0,1459.0,0.52722234,0.3762456307688672,0.0038030911
403586.0,0.9685288071632384,0.1,13.41335,0.7707562,59.0,23920640.0,1460.0,0.5271105,0.3760474041725591,-0.0021188278
403845.0,0.9697931166738272,0.1,5.3782053,0.77197534,59.0,23937024.0,1461.0,0.5277294,0.3830095164047782,0.0028043431
404154.0,0.9651585817337036,0.1,7.4016767,0.7703415,59.0,23953408.0,1462.0,0.52696085,0.3898605578658489,0.0074302666
404419.0,0.9613177478313446,0.1,9.884335,0.7726415,59.0,23969792.0,1463.0,0.5281752,0.3959276967093333,0.01902212
404687.0,0.9633050039410592,0.1,5.0093427,0.77373713,59.0,23986176.0,1464.0,0.52877986,0.3887878797238878,0.0069647785
404968.0,0.9668955579400064,0.1,16.546097,0.7732763,59.0,24002560.0,1465.0,0.5285035,0.3875810793826734,-0.0028658248
405224.0,0.9693423006683588,0.1,22.30147,0.774289,59.0,24018944.0,1466.0,0.5291134,0.3874442203743975,-0.007090086
405519.0,0.9652978591620922,0.1,14.853209,0.7782833,59.0,24035328.0,1467.0,0.5312445,0.3896777278147031,0.00082080904
405797.0,0.9680467955768108,0.1,10.442274,0.77921087,59.0,24051712.0,1468.0,0.5316268,0.3963351993242966,0.00046541542
406052.0,0.9640001021325588,0.1,12.212552,0.781314,59.0,24068096.0,1469.0,0.5329178,0.3998228119037941,0.01072328
406327.0,0.972980098798871,0.1,14.201075,0.7850028,59.0,24084480.0,1470.0,0.53486556,0.3984634085974374,-0.003444883
406566.0,0.9702030848711728,0.1,11.147165,0.7873883,59.0,24100864.0,1471.0,0.53616226,0.3977848568021864,-0.0013916856
406860.0,0.97415678948164,0.1,4.2351737,0.78722924,59.0,24117248.0,1472.0,0.53613746,0.4009497124047972,0.0049973824
407168.0,0.9689421206712724,0.1,21.521599,0.78583574,59.0,24133632.0,1473.0,0.5353794,0.3959548825397609,-0.0003719586
407438.0,0.9750671349465848,0.1,12.914526,0.7862042,59.0,24150016.0,1474.0,0.5354838,0.402251048047055,-0.0072890036
